country_name,country_code,series_name,series_code,year,value
Cameroon,CMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,18.71
Cameroon,CMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,81.6
Cameroon,CMR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Cameroon,CMR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,98.4797923618836
Cameroon,CMR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Cameroon,CMR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,49.8637031849569
Turkiye,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,918.261888219127
Turkiye,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,894.946674524474
Turkiye,TUR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,54.0052424700438
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,5154.62432505626
Turkiye,TUR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Turkiye,TUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,81.35
Turkiye,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,24.4
Turkiye,TUR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.139026467163686
Turkiye,TUR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,40.2273082738126
Turkiye,TUR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Turkiye,TUR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,2.28672641443985
Tanzania,TZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,296.922156099031
Tanzania,TZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,49.9038556071195
Tanzania,TZA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,9.94701007424752
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,541.544799804688
Tanzania,TZA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,8.67
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,93.3
Tanzania,TZA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Tanzania,TZA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,95.1474201474201
Tanzania,TZA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Ethiopia,ETH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,368.247986717548
Ethiopia,ETH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,22.7264349501483
Ethiopia,ETH,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,5.71278326190199
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,277.768887497322
Ethiopia,ETH,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Ethiopia,ETH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,4.64
Ethiopia,ETH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,96.2
Ethiopia,ETH,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Ethiopia,ETH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,88.3527454242928
Ethiopia,ETH,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,218.451849681138
Senegal,SEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,101.029425079104
Senegal,SEN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,50.2003880305325
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,990.777522619822
Senegal,SEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Senegal,SEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,43.25
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,55.5
Senegal,SEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,4.65608465608466
Senegal,SEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,0.0
Senegal,SEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,1493.46900672684
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,1201.10837734335
Mexico,MEX,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-56.530226357339
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,8036.86114419189
Mexico,MEX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,99.9614978578775
Mexico,MEX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,87.35
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,14.4
Mexico,MEX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,4.42518366325095
Mexico,MEX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,20.2681353971529
Mexico,MEX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,2.53545930920172
Mexico,MEX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,37.458271809631
Togo,TGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,315.953651491172
Togo,TGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,85.7765692923383
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,703.623896219833
Togo,TGO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Togo,TGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,15.06
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,78.7
Togo,TGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Togo,TGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,60.126582278481
Togo,TGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Dominican Republic,DOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,561.152919456484
Dominican Republic,DOM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,390.286003709045
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,2772.77065608381
Dominican Republic,DOM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,99.9999999993361
Dominican Republic,DOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,76.49
Dominican Republic,DOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,28.0
Dominican Republic,DOM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.676041103299081
Dominican Republic,DOM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,9.43753380205516
Dominican Republic,DOM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,2088.02162760717
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,2462.13588410144
"Korea, Rep.",KOR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,76.6311656680065
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,99.8828430175781
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,9367.09258686755
"Korea, Rep.",KOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
"Korea, Rep.",KOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,83.17
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,1.6
"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0009158934999038
"Korea, Rep.",KOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,5.82599855288827
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,48.4388595294139
"Korea, Rep.",KOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,1.07211640519506
Austria,AUT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,3240.45366951149
Austria,AUT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,6111.47652011957
Austria,AUT,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,69.7924666687147
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,100.0
Austria,AUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,31167.1857978698
Austria,AUT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,99.65557001905
Austria,AUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,79.13
Austria,AUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,25.2
Austria,AUT,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.254503519306478
Austria,AUT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,64.6339523601225
Austria,AUT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Austria,AUT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,1.00922871698733
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,114.23933585512
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,46.0076053904037
Bangladesh,BGD,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,16.9252782610812
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,473.444821021085
Bangladesh,BGD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Bangladesh,BGD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,45.58
Bangladesh,BGD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,71.7
Bangladesh,BGD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Bangladesh,BGD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,11.4330056906363
Bangladesh,BGD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Bangladesh,BGD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,1.27883273822501
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,506.098906826107
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,54.1872090662942
Angola,AGO,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-381.650057843355
Angola,AGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,2380.17624300565
Angola,AGO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Angola,AGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,25.48
Angola,AGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,72.3
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,86.2068965517241
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Angola,AGO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,93.4776803422701
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,484.754187000941
Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,307.022675234153
Nicaragua,NIC,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,31.6564475272839
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,1260.87382799969
Nicaragua,NIC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,99.9971998631632
Nicaragua,NIC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,29.36
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,68.8
Nicaragua,NIC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,33.6993822923816
Nicaragua,NIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,27.6595744680851
Nicaragua,NIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,287.479974154751
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,110.902979970588
Nigeria,NGA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-284.446280822059
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,27.3
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,1577.1961662774
Nigeria,NGA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Nigeria,NGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,48.81
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,87.8
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Nigeria,NGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,32.5856049914581
Nigeria,NGA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,296.559508082585
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,34.0596437115424
Nepal,NPL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,5.26886776886777
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,422.724738575869
Nepal,NPL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Nepal,NPL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,5.05
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,95.1
Nepal,NPL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Nepal,NPL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,99.8861047835991
Nepal,NPL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,370.756577158868
Pakistan,PAK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,257.112064942969
Pakistan,PAK,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,21.4675130777388
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,950.884644833285
Pakistan,PAK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Pakistan,PAK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,52.86
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,57.5
Pakistan,PAK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Pakistan,PAK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,44.9260743768747
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.777745334855201
Pakistan,PAK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1990,1.28365396966855
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,761.478510309836
Paraguay,PRY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,527.783332305023
Paraguay,PRY,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-48.1292649184711
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,4059.77343113311
Paraguay,PRY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,100.0
Paraguay,PRY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,21.33
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,78.5
Paraguay,PRY,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.069891484274416
Paraguay,PRY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,99.9043590215192
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,602.060012202764
Panama,PAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,838.49741588861
Panama,PAN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,166.540114381725
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,70.19
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1990,5333.21870442352
Panama,PAN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,96.5035378181734
Panama,PAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,58.9
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,43.0
Panama,PAN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,2.10447200300639
